0.1000000000000000056 0.002669207 0.00258556 0.002575716 0.01971664 0.03941024 0.01985213 
0.2000000000000000111 0.001903484 0.001847843 0.001836451 0.01440465 0.02852439 0.01420277 
0.3000000000000000444 0.001566616 0.001516541 0.001511768 0.01182515 0.02375674 0.01171891 
0.4000000000000000222 0.001366651 0.001320432 0.001316051 0.009840045 0.0188057 0.009836112 
0.5 0.001226558 0.001187252 0.001184681 0.008459318 0.01520799 0.008462735 
0.6000000000000000888 0.001122604 0.001089882 0.001082062 0.007546406 0.01305357 0.00752695 
0.7000000000000000666 0.00104737 0.001010997 0.001005884 0.006943738 0.01188794 0.006956721 
0.8000000000000000444 0.0009811333 0.0009492969 0.0009434689 0.006737476 0.01224404 0.006687683 
0.9000000000000000222 0.0009278907 0.0009007764 0.0008972662 0.006491694 0.01228776 0.006501086 
1 0.0008857594 0.0008604346 0.0008464624 0.006241325 0.01197865 0.006280185 
1.100000000000000089 0.0008460261 0.0008200102 0.0008112631 0.006076828 0.01186914 0.006117987 
1.200000000000000178 0.0008143602 0.0007872644 0.0007810541 0.005903809 0.01186497 0.005987706 
1.300000000000000044 0.000786217 0.0007608342 0.0007550794 0.005733604 0.01172838 0.005808123 
1.400000000000000133 0.0007596306 0.0007392998 0.0007259481 0.005614742 0.01171073 0.005695658 
1.5 0.0007352469 0.0007139184 0.0007016787 0.005491063 0.01184559 0.005624493 
1.600000000000000089 0.0007172845 0.0006953646 0.0006857294 0.005419937 0.01183868 0.005575848 
1.700000000000000178 0.0006994367 0.0006792318 0.0006651964 0.005325801 0.01172302 0.00551334 
1.800000000000000044 0.0006788945 0.0006604874 0.000647495 0.005285129 0.01177635 0.005448407 
1.900000000000000133 0.0006640686 0.0006477886 0.0006358075 0.0051821 0.01182322 0.005391249 
2 0.0006553188 0.0006319441 0.0006193213 0.005122594 0.01184183 0.005335852 
2.100000000000000089 0.0006372028 0.000619528 0.0006050452 0.005007895 0.01164701 0.005250242 
2.200000000000000178 0.0006237188 0.0006074837 0.0005953246 0.00489624 0.01139028 0.005133866 
2.300000000000000266 0.0006136111 0.0006023927 0.0005825182 0.004799817 0.01115923 0.00500708 
2.400000000000000355 0.000604681 0.0005861358 0.0005735549 0.004708216 0.01097816 0.00496168 
2.5 0.0005904513 0.0005775148 0.0005598026 0.004627483 0.01073387 0.004877817 
2.600000000000000089 0.000579069 0.0005678182 0.0005527892 0.004528972 0.01050904 0.004778723 
2.700000000000000178 0.0005756817 0.000565324 0.0005426086 0.004428584 0.01038373 0.004708819 
2.800000000000000266 0.0005659567 0.0005531342 0.0005373199 0.004320569 0.009872051 0.004539989 
2.900000000000000355 0.0005579122 0.0005436282 0.0005270612 0.004153096 0.009495332 0.004424257 
3 0.0005519773 0.0005388838 0.0005181993 0.004030981 0.009050644 0.004290417 
3.100000000000000089 0.0005462172 0.0005314568 0.0005129843 0.003944647 0.008768995 0.004217605 
3.200000000000000178 0.000536367 0.0005232398 0.0005017196 0.003849518 0.00840746 0.004105715 
3.300000000000000266 0.0005314993 0.0005188204 0.0004984972 0.003731709 0.00801061 0.004010645 
3.400000000000000355 0.0005271897 0.0005096419 0.0004911244 0.00361231 0.00765403 0.003850904 
3.5 0.0005222051 0.0005089526 0.0004882661 0.003488645 0.007316722 0.003744115 
3.600000000000000089 0.0005176146 0.0005041779 0.0004811982 0.003357877 0.006875875 0.003627658 
3.700000000000000178 0.0005067752 0.0004996421 0.0004765093 0.003289473 0.006448241 0.003502148 
3.800000000000000266 0.0005012994 0.0004905116 0.0004710509 0.003173954 0.006131675 0.00344985 
3.900000000000000355 0.0004989998 0.0004940427 0.0004638639 0.003105911 0.005837672 0.003379735 
4 0.0004967257 0.0004837675 0.0004597783 0.003026534 0.005577796 0.00330477 
4.100000000000000533 0.0004890226 0.0004833065 0.0004543372 0.00294561 0.005281535 0.003214274 
4.200000000000000178 0.0004872255 0.0004788517 0.0004547917 0.002898494 0.005088142 0.003150274 
4.299999999999999822 0.0004879889 0.0004709211 0.000449741 0.002837383 0.004876782 0.003102217 
4.400000000000000355 0.0004796233 0.0004720393 0.0004445822 0.002773233 0.004716002 0.003033838 
4.5 0.0004774535 0.0004622965 0.0004420634 0.002731124 0.004584032 0.003001575 
4.600000000000000533 0.0004740631 0.000470104 0.0004383051 0.002695858 0.004447318 0.002942367 
4.700000000000000178 0.0004677572 0.0004624935 0.0004346217 0.002659137 0.004292642 0.002929478 
4.800000000000000711 0.0004667881 0.0004596113 0.0004271546 0.002650024 0.004269205 0.002878286 
4.900000000000000355 0.0004603882 0.0004535058 0.0004285367 0.002641586 0.004272954 0.002850617 
5 0.0004583722 0.0004520152 0.0004203006 0.00260973 0.004272642 0.002827267 
5.100000000000000533 0.0004557763 0.0004494694 0.0004187515 0.002594632 0.004223443 0.00279073 
5.200000000000000178 0.0004572309 0.0004499414 0.0004166865 0.00256892 0.004150516 0.00277326 
5.300000000000000711 0.0004486288 0.0004453761 0.0004155365 0.002555758 0.004081596 0.002746472 
5.400000000000000355 0.0004473851 0.0004466933 0.0004119061 0.002504509 0.004008959 0.002697411 
5.5 0.0004445998 0.000439179 0.0004070268 0.002463763 0.00401931 0.002672979 
5.600000000000000533 0.0004432428 0.000435604 0.0004065539 0.002472417 0.003976476 0.002673356 
5.700000000000000178 0.0004473729 0.0004328986 0.0004023079 0.002458067 0.004021477 0.002632884 
