0.1000000000000000056 0.008005871 0.007588387 0.006076911 0.01155413 0.0133909 0.01128561 
0.2000000000000000111 0.004582048 0.004234976 0.003781434 0.008348413 0.009851872 0.008115172 
0.3000000000000000444 0.003391838 0.003283686 0.003176878 0.006938631 0.008034918 0.006697984 
0.4000000000000000222 0.002976395 0.002833094 0.002698461 0.006044667 0.006770168 0.005863239 
0.5 0.002804931 0.002645194 0.002446963 0.005458745 0.005933358 0.005277342 
0.6000000000000000888 0.002404757 0.00229495 0.002222299 0.005015052 0.005385792 0.004837607 
0.7000000000000000666 0.0022153 0.002114029 0.002067929 0.004678079 0.004998476 0.004491689 
0.8000000000000000444 0.002181741 0.002055656 0.001929892 0.004397651 0.004710624 0.004216347 
0.9000000000000000222 0.001989208 0.001876116 0.001818976 0.00416402 0.004437846 0.003994591 
1 0.001887029 0.001784617 0.00172406 0.003978393 0.004219339 0.003794929 
1.100000000000000089 0.001917101 0.001789195 0.00161939 0.003809322 0.003983731 0.003625634 
1.200000000000000178 0.001792302 0.001677217 0.001527933 0.003665389 0.003821679 0.003470506 
1.300000000000000044 0.00176964 0.001640533 0.001461921 0.00354852 0.003655711 0.003341557 
1.400000000000000133 0.001785031 0.001618678 0.00141196 0.003422253 0.003558897 0.003219971 
1.5 0.001742186 0.00157311 0.00137081 0.003331885 0.003453236 0.003131066 
1.600000000000000089 0.001727598 0.001557752 0.001337361 0.003222992 0.003312579 0.003029575 
1.700000000000000178 0.001735893 0.001533711 0.001300402 0.003138702 0.003218675 0.002941024 
1.800000000000000044 0.001738052 0.00153776 0.001281267 0.003068476 0.003146321 0.002863256 
1.900000000000000133 0.001711924 0.001496621 0.001242698 0.00299981 0.003062664 0.002805754 
2 0.001729835 0.001501241 0.001231514 0.002935939 0.002993745 0.002734697 
2.100000000000000089 0.001749842 0.001496078 0.001208305 0.002877474 0.002920777 0.002661202 
2.200000000000000178 0.001742645 0.001480065 0.001194617 0.002825376 0.002843126 0.002614383 
2.300000000000000266 0.001759595 0.001483783 0.001179395 0.002778007 0.00279245 0.002550824 
2.400000000000000355 0.001790203 0.001503467 0.001170921 0.002722627 0.002712565 0.002486481 
2.5 0.001790075 0.001481487 0.001146244 0.002688737 0.002672912 0.002461874 
2.600000000000000089 0.001805997 0.001492202 0.001130899 0.002680661 0.002626329 0.002420548 
2.700000000000000178 0.001838687 0.001498889 0.001111039 0.002628318 0.002578599 0.002359861 
2.800000000000000266 0.001841619 0.001499374 0.001090159 0.002586041 0.002521924 0.002329385 
2.900000000000000355 0.001860978 0.001492657 0.001077816 0.002565203 0.002482552 0.002305062 
3 0.001891134 0.001517926 0.001064996 0.002552578 0.002456776 0.002263014 
3.100000000000000089 0.001897716 0.001514339 0.001057691 0.002507778 0.002438492 0.002230742 
3.200000000000000178 0.001916308 0.001520909 0.001048434 0.002475167 0.002381836 0.002205385 
3.300000000000000266 0.001940962 0.001530754 0.001034048 0.002442816 0.002344879 0.002174168 
3.400000000000000355 0.001960029 0.001532933 0.001028936 0.002433292 0.002315794 0.002150041 
3.5 0.001975477 0.001547192 0.001030219 0.002424924 0.002291025 0.002102968 
3.600000000000000089 0.002003299 0.00155764 0.001021956 0.002397711 0.002271236 0.002062863 
3.700000000000000178 0.002023387 0.001559399 0.001010311 0.002358654 0.002208402 0.002065949 
3.800000000000000266 0.002026714 0.001563151 0.001007117 0.002353798 0.002193709 0.002031635 
3.900000000000000355 0.002041563 0.001568505 0.0009999996 0.002338349 0.002151097 0.002012907 
4 0.002064919 0.001573899 0.000991025 0.002306991 0.002147416 0.001977561 
4.100000000000000533 0.0020737 0.001583755 0.0009867408 0.002304935 0.002117216 0.001961227 
4.200000000000000178 0.002095747 0.001588382 0.00097835 0.002296254 0.002110713 0.001949466 
4.299999999999999822 0.002107466 0.001597024 0.0009786735 0.002282639 0.002076949 0.001933403 
4.400000000000000355 0.002118685 0.001604779 0.0009612374 0.002268028 0.002069079 0.001903088 
4.5 0.002136877 0.001605179 0.0009615838 0.002260058 0.00204563 0.001886628 
4.600000000000000533 0.002147259 0.001609395 0.0009586759 0.002234638 0.002040407 0.001867028 
4.700000000000000178 0.002156992 0.00161864 0.0009463016 0.002234131 0.001999622 0.001851262 
4.800000000000000711 0.002169545 0.001623207 0.000945445 0.002229817 0.001988271 0.001832051 
4.900000000000000355 0.002184231 0.001627013 0.0009370051 0.002205245 0.001974747 0.001817531 
